state,district,market_id,market_name,commodity,date,day_of_week,month,day_of_year,arrivals_tonnes,mandi_capacity_mt,modal_price_rs_qtl,min_price_rs_qtl,max_price_rs_qtl,msp_rs_qtl,msp_spread_rs_qtl,rainfall_48h_mm,rain_alert,satellite_ndvi_index,source,lag_arrival_t1,lag_arrival_t7,rolling_mean_7d
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-01-31,2,1,31,83.6,950,2212,2057,2323,2300,-88,0.0,0,0.463,Agmarknet-DMI / IMD-Grid / Sentinel-2,84.7,84.8,70.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-01,3,2,32,77.2,950,2167,2015,2275,2300,-133,0.0,0,0.313,Agmarknet-DMI / IMD-Grid / Sentinel-2,83.6,82.9,69.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-02,4,2,33,67.1,950,2201,2047,2311,2300,-99,0.0,0,0.311,Agmarknet-DMI / IMD-Grid / Sentinel-2,77.2,78.6,67.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-03,5,2,34,56.8,950,2190,2037,2300,2300,-110,0.0,0,0.49,Agmarknet-DMI / IMD-Grid / Sentinel-2,67.1,60.1,67.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-04,6,2,35,1.1,950,2208,2053,2318,2300,-92,0.0,0,0.453,Agmarknet-DMI / IMD-Grid / Sentinel-2,56.8,0.9,67.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-05,0,2,36,60.9,950,2160,2009,2268,2300,-140,58.2,1,0.309,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.1,99.1,61.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-06,1,2,37,92.9,950,2222,2066,2333,2300,-78,0.0,0,0.311,Agmarknet-DMI / IMD-Grid / Sentinel-2,60.9,84.7,62.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-07,2,2,38,58.8,950,2178,2026,2287,2300,-122,31.7,1,0.422,Agmarknet-DMI / IMD-Grid / Sentinel-2,92.9,83.6,59.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-08,3,2,39,86.3,950,2122,1973,2228,2300,-178,0.0,0,0.447,Agmarknet-DMI / IMD-Grid / Sentinel-2,58.8,77.2,60.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-09,4,2,40,60.8,950,2161,2010,2269,2300,-139,0.0,0,0.423,Agmarknet-DMI / IMD-Grid / Sentinel-2,86.3,67.1,59.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-10,5,2,41,58.3,950,2151,2000,2259,2300,-149,0.0,0,0.453,Agmarknet-DMI / IMD-Grid / Sentinel-2,60.8,56.8,59.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-11,6,2,42,1.1,950,2178,2026,2287,2300,-122,0.0,0,0.315,Agmarknet-DMI / IMD-Grid / Sentinel-2,58.3,1.1,59.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-12,0,2,43,63.4,950,2211,2056,2322,2300,-89,70.8,1,0.402,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.1,60.9,60.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-13,1,2,44,94.9,950,2146,1996,2253,2300,-154,0.0,0,0.388,Agmarknet-DMI / IMD-Grid / Sentinel-2,63.4,92.9,60.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-14,2,2,45,81.0,950,2209,2054,2319,2300,-91,0.0,0,0.408,Agmarknet-DMI / IMD-Grid / Sentinel-2,94.9,58.8,63.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-15,3,2,46,82.6,950,2234,2078,2346,2300,-66,0.0,0,0.438,Agmarknet-DMI / IMD-Grid / Sentinel-2,81.0,86.3,63.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-16,4,2,47,70.2,950,2139,1989,2246,2300,-161,0.0,0,0.327,Agmarknet-DMI / IMD-Grid / Sentinel-2,82.6,60.8,64.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-17,5,2,48,58.1,950,2136,1986,2243,2300,-164,0.0,0,0.336,Agmarknet-DMI / IMD-Grid / Sentinel-2,70.2,58.3,64.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-18,6,2,49,1.1,950,2233,2077,2345,2300,-67,0.0,0,0.305,Agmarknet-DMI / IMD-Grid / Sentinel-2,58.1,1.1,64.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-19,0,2,50,103.7,950,2123,1974,2229,2300,-177,0.0,0,0.371,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.1,63.4,70.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-20,1,2,51,64.9,950,2149,1999,2256,2300,-151,53.1,1,0.435,Agmarknet-DMI / IMD-Grid / Sentinel-2,103.7,94.9,65.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-21,2,2,52,80.3,950,2151,2000,2259,2300,-149,0.0,0,0.346,Agmarknet-DMI / IMD-Grid / Sentinel-2,64.9,81.0,65.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-22,3,2,53,84.8,950,2143,1993,2250,2300,-157,0.0,0,0.382,Agmarknet-DMI / IMD-Grid / Sentinel-2,80.3,82.6,66.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-23,4,2,54,72.9,950,2156,2005,2264,2300,-144,0.0,0,0.423,Agmarknet-DMI / IMD-Grid / Sentinel-2,84.8,70.2,66.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-24,5,2,55,56.3,950,2121,1973,2227,2300,-179,0.0,0,0.307,Agmarknet-DMI / IMD-Grid / Sentinel-2,72.9,58.1,66.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-25,6,2,56,1.1,950,2143,1993,2250,2300,-157,0.0,0,0.421,Agmarknet-DMI / IMD-Grid / Sentinel-2,56.3,1.1,66.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-26,0,2,57,88.1,950,2160,2009,2268,2300,-140,0.0,0,0.379,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.1,103.7,64.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-27,1,2,58,91.4,950,2145,1995,2252,2300,-155,0.0,0,0.453,Agmarknet-DMI / IMD-Grid / Sentinel-2,88.1,64.9,67.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-28,2,2,59,85.3,950,2205,2051,2315,2300,-95,0.0,0,0.332,Agmarknet-DMI / IMD-Grid / Sentinel-2,91.4,80.3,68.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-02-29,3,2,60,71.1,950,2203,2049,2313,2300,-97,0.0,0,0.423,Agmarknet-DMI / IMD-Grid / Sentinel-2,85.3,84.8,66.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-01,4,3,61,73.3,950,2184,2031,2293,2300,-116,0.0,0,0.37,Agmarknet-DMI / IMD-Grid / Sentinel-2,71.1,72.9,66.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-02,5,3,62,60.3,950,2189,2036,2298,2300,-111,0.0,0,0.454,Agmarknet-DMI / IMD-Grid / Sentinel-2,73.3,56.3,67.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-03,6,3,63,1.1,950,2171,2019,2280,2300,-129,0.0,0,0.375,Agmarknet-DMI / IMD-Grid / Sentinel-2,60.3,1.1,67.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-04,0,3,64,63.7,950,2237,2080,2349,2300,-63,36.9,1,0.412,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.1,88.1,63.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-05,1,3,65,103.7,950,2224,2068,2335,2300,-76,0.0,0,0.473,Agmarknet-DMI / IMD-Grid / Sentinel-2,63.7,91.4,65.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-06,2,3,66,83.1,950,2117,1969,2223,2300,-183,0.0,0,0.423,Agmarknet-DMI / IMD-Grid / Sentinel-2,103.7,85.3,65.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-07,3,3,67,82.4,950,2116,1968,2222,2300,-184,0.0,0,0.468,Agmarknet-DMI / IMD-Grid / Sentinel-2,83.1,71.1,66.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-08,4,3,68,70.6,950,2208,2053,2318,2300,-92,0.0,0,0.338,Agmarknet-DMI / IMD-Grid / Sentinel-2,82.4,73.3,66.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-09,5,3,69,57.7,950,2144,1994,2251,2300,-156,0.0,0,0.408,Agmarknet-DMI / IMD-Grid / Sentinel-2,70.6,60.3,66.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-10,6,3,70,1.2,950,2200,2046,2310,2300,-100,0.0,0,0.44,Agmarknet-DMI / IMD-Grid / Sentinel-2,57.7,1.1,66.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-11,0,3,71,93.7,950,2206,2052,2316,2300,-94,0.0,0,0.475,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,63.7,70.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-12,1,3,72,92.9,950,2114,1966,2220,2300,-186,0.0,0,0.333,Agmarknet-DMI / IMD-Grid / Sentinel-2,93.7,103.7,68.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-13,2,3,73,80.6,950,2132,1983,2239,2300,-168,0.0,0,0.453,Agmarknet-DMI / IMD-Grid / Sentinel-2,92.9,83.1,68.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-14,3,3,74,72.0,950,2157,2006,2265,2300,-143,0.0,0,0.387,Agmarknet-DMI / IMD-Grid / Sentinel-2,80.6,82.4,67.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-15,4,3,75,77.8,950,2164,2013,2272,2300,-136,0.0,0,0.492,Agmarknet-DMI / IMD-Grid / Sentinel-2,72.0,70.6,68.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-16,5,3,76,64.5,950,2172,2020,2281,2300,-128,0.0,0,0.446,Agmarknet-DMI / IMD-Grid / Sentinel-2,77.8,57.7,69.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-17,6,3,77,1.2,950,2212,2057,2323,2300,-88,0.0,0,0.319,Agmarknet-DMI / IMD-Grid / Sentinel-2,64.5,1.2,69.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-18,0,3,78,94.3,950,2228,2072,2339,2300,-72,0.0,0,0.304,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,93.7,69.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-19,1,3,79,90.1,950,2147,1997,2254,2300,-153,0.0,0,0.436,Agmarknet-DMI / IMD-Grid / Sentinel-2,94.3,92.9,68.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-20,2,3,80,80.9,950,2171,2019,2280,2300,-129,0.0,0,0.389,Agmarknet-DMI / IMD-Grid / Sentinel-2,90.1,80.6,68.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-21,3,3,81,71.7,950,2234,2078,2346,2300,-66,0.0,0,0.305,Agmarknet-DMI / IMD-Grid / Sentinel-2,80.9,72.0,68.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-22,4,3,82,69.9,950,2232,2076,2344,2300,-68,0.0,0,0.477,Agmarknet-DMI / IMD-Grid / Sentinel-2,71.7,77.8,67.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-23,5,3,83,65.8,950,2192,2039,2302,2300,-108,0.0,0,0.328,Agmarknet-DMI / IMD-Grid / Sentinel-2,69.9,64.5,67.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-24,6,3,84,1.2,950,2232,2076,2344,2300,-68,0.0,0,0.359,Agmarknet-DMI / IMD-Grid / Sentinel-2,65.8,1.2,67.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-25,0,3,85,91.0,950,2200,2046,2310,2300,-100,0.0,0,0.352,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,94.3,67.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-26,1,3,86,94.1,950,2155,2004,2263,2300,-145,0.0,0,0.383,Agmarknet-DMI / IMD-Grid / Sentinel-2,91.0,90.1,67.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-27,2,3,87,80.0,950,2135,1986,2242,2300,-165,0.0,0,0.489,Agmarknet-DMI / IMD-Grid / Sentinel-2,94.1,80.9,67.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-28,3,3,88,84.4,950,2153,2002,2261,2300,-147,0.0,0,0.471,Agmarknet-DMI / IMD-Grid / Sentinel-2,80.0,71.7,69.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-29,4,3,89,73.7,950,2144,1994,2251,2300,-156,0.0,0,0.405,Agmarknet-DMI / IMD-Grid / Sentinel-2,84.4,69.9,70.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-30,5,3,90,59.2,950,2129,1980,2235,2300,-171,0.0,0,0.41,Agmarknet-DMI / IMD-Grid / Sentinel-2,73.7,65.8,69.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-03-31,6,3,91,1.2,950,2138,1988,2245,2300,-162,0.0,0,0.472,Agmarknet-DMI / IMD-Grid / Sentinel-2,59.2,1.2,69.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-01,0,4,92,94.0,950,2152,2001,2260,2300,-148,0.0,0,0.398,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,91.0,69.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-02,1,4,93,91.9,950,2209,2054,2319,2300,-91,0.0,0,0.453,Agmarknet-DMI / IMD-Grid / Sentinel-2,94.0,94.1,69.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-03,2,4,94,72.6,950,2159,2008,2267,2300,-141,0.0,0,0.494,Agmarknet-DMI / IMD-Grid / Sentinel-2,91.9,80.0,68.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-04,3,4,95,80.4,950,2121,1973,2227,2300,-179,0.0,0,0.494,Agmarknet-DMI / IMD-Grid / Sentinel-2,72.6,84.4,67.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-05,4,4,96,75.5,950,2185,2032,2294,2300,-115,0.0,0,0.349,Agmarknet-DMI / IMD-Grid / Sentinel-2,80.4,73.7,67.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-06,5,4,97,60.2,950,2167,2015,2275,2300,-133,0.0,0,0.324,Agmarknet-DMI / IMD-Grid / Sentinel-2,75.5,59.2,68.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-07,6,4,98,1.3,950,2198,2044,2308,2300,-102,0.0,0,0.484,Agmarknet-DMI / IMD-Grid / Sentinel-2,60.2,1.2,68.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-08,0,4,99,66.4,950,2198,2044,2308,2300,-102,64.7,1,0.345,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.3,94.0,64.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-09,1,4,100,91.2,950,2147,1997,2254,2300,-153,0.0,0,0.385,Agmarknet-DMI / IMD-Grid / Sentinel-2,66.4,91.9,63.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-10,2,4,101,91.8,950,2173,2021,2282,2300,-127,0.0,0,0.324,Agmarknet-DMI / IMD-Grid / Sentinel-2,91.2,72.6,66.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-11,3,4,102,85.2,950,2172,2020,2281,2300,-128,0.0,0,0.378,Agmarknet-DMI / IMD-Grid / Sentinel-2,91.8,80.4,67.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-12,4,4,103,66.7,950,2223,2067,2334,2300,-77,0.0,0,0.336,Agmarknet-DMI / IMD-Grid / Sentinel-2,85.2,75.5,66.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-13,5,4,104,62.2,950,2175,2023,2284,2300,-125,0.0,0,0.322,Agmarknet-DMI / IMD-Grid / Sentinel-2,66.7,60.2,66.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-14,6,4,105,1.1,950,2173,2021,2282,2300,-127,0.0,0,0.319,Agmarknet-DMI / IMD-Grid / Sentinel-2,62.2,1.3,66.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-15,0,4,106,78.9,950,2120,1972,2226,2300,-180,0.0,0,0.329,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.1,66.4,68.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-16,1,4,107,86.4,950,2195,2041,2305,2300,-105,0.0,0,0.433,Agmarknet-DMI / IMD-Grid / Sentinel-2,78.9,91.2,67.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-17,2,4,108,87.1,950,2142,1992,2249,2300,-158,0.0,0,0.468,Agmarknet-DMI / IMD-Grid / Sentinel-2,86.4,91.8,66.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-18,3,4,109,81.5,950,2231,2075,2343,2300,-69,0.0,0,0.356,Agmarknet-DMI / IMD-Grid / Sentinel-2,87.1,85.2,66.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-19,4,4,110,72.5,950,2194,2040,2304,2300,-106,0.0,0,0.457,Agmarknet-DMI / IMD-Grid / Sentinel-2,81.5,66.7,67.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-20,5,4,111,61.0,950,2173,2021,2282,2300,-127,0.0,0,0.449,Agmarknet-DMI / IMD-Grid / Sentinel-2,72.5,62.2,66.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-21,6,4,112,1.2,950,2240,2083,2352,2300,-60,0.0,0,0.467,Agmarknet-DMI / IMD-Grid / Sentinel-2,61.0,1.1,66.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-22,0,4,113,82.4,950,2178,2026,2287,2300,-122,0.0,0,0.375,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,78.9,67.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-23,1,4,114,87.8,950,2195,2041,2305,2300,-105,0.0,0,0.456,Agmarknet-DMI / IMD-Grid / Sentinel-2,82.4,86.4,67.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-24,2,4,115,83.4,950,2164,2013,2272,2300,-136,0.0,0,0.364,Agmarknet-DMI / IMD-Grid / Sentinel-2,87.8,87.1,67.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-25,3,4,116,75.1,950,2155,2004,2263,2300,-145,0.0,0,0.492,Agmarknet-DMI / IMD-Grid / Sentinel-2,83.4,81.5,66.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-26,4,4,117,73.5,950,2185,2032,2294,2300,-115,0.0,0,0.359,Agmarknet-DMI / IMD-Grid / Sentinel-2,75.1,72.5,66.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-27,5,4,118,60.4,950,2188,2035,2297,2300,-112,0.0,0,0.47,Agmarknet-DMI / IMD-Grid / Sentinel-2,73.5,61.0,66.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-28,6,4,119,1.2,950,2162,2011,2270,2300,-138,0.0,0,0.395,Agmarknet-DMI / IMD-Grid / Sentinel-2,60.4,1.2,66.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-29,0,4,120,101.3,950,2182,2029,2291,2300,-118,0.0,0,0.444,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,82.4,69.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-04-30,1,4,121,85.1,950,2232,2076,2344,2300,-68,0.0,0,0.324,Agmarknet-DMI / IMD-Grid / Sentinel-2,101.3,87.8,68.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-01,2,5,122,84.5,950,2221,2066,2332,2300,-79,0.0,0,0.441,Agmarknet-DMI / IMD-Grid / Sentinel-2,85.1,83.4,68.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-02,3,5,123,93.8,950,2137,1987,2244,2300,-163,0.0,0,0.491,Agmarknet-DMI / IMD-Grid / Sentinel-2,84.5,75.1,71.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-03,4,5,124,70.9,950,2179,2026,2288,2300,-121,0.0,0,0.336,Agmarknet-DMI / IMD-Grid / Sentinel-2,93.8,73.5,71.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-04,5,5,125,58.5,950,2219,2064,2330,2300,-81,0.0,0,0.442,Agmarknet-DMI / IMD-Grid / Sentinel-2,70.9,60.4,70.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-05,6,5,126,1.2,950,2217,2062,2328,2300,-83,0.0,0,0.454,Agmarknet-DMI / IMD-Grid / Sentinel-2,58.5,1.2,70.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-06,0,5,127,97.6,950,2126,1977,2232,2300,-174,0.0,0,0.482,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,101.3,70.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-07,1,5,128,90.2,950,2195,2041,2305,2300,-105,0.0,0,0.349,Agmarknet-DMI / IMD-Grid / Sentinel-2,97.6,85.1,71.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-08,2,5,129,86.8,950,2129,1980,2235,2300,-171,0.0,0,0.428,Agmarknet-DMI / IMD-Grid / Sentinel-2,90.2,84.5,71.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-09,3,5,130,75.2,950,2216,2061,2327,2300,-84,0.0,0,0.346,Agmarknet-DMI / IMD-Grid / Sentinel-2,86.8,93.8,68.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-10,4,5,131,72.2,950,2152,2001,2260,2300,-148,0.0,0,0.331,Agmarknet-DMI / IMD-Grid / Sentinel-2,75.2,70.9,68.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-11,5,5,132,62.7,950,2185,2032,2294,2300,-115,0.0,0,0.376,Agmarknet-DMI / IMD-Grid / Sentinel-2,72.2,58.5,69.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-12,6,5,133,1.2,950,2142,1992,2249,2300,-158,0.0,0,0.372,Agmarknet-DMI / IMD-Grid / Sentinel-2,62.7,1.2,69.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-13,0,5,134,96.4,950,2162,2011,2270,2300,-138,0.0,0,0.365,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,97.6,69.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-14,1,5,135,94.1,950,2133,1984,2240,2300,-167,0.0,0,0.41,Agmarknet-DMI / IMD-Grid / Sentinel-2,96.4,90.2,69.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-15,2,5,136,78.9,950,2197,2043,2307,2300,-103,0.0,0,0.475,Agmarknet-DMI / IMD-Grid / Sentinel-2,94.1,86.8,68.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-16,3,5,137,82.1,950,2179,2026,2288,2300,-121,0.0,0,0.383,Agmarknet-DMI / IMD-Grid / Sentinel-2,78.9,75.2,69.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-17,4,5,138,76.8,950,2230,2074,2342,2300,-70,0.0,0,0.494,Agmarknet-DMI / IMD-Grid / Sentinel-2,82.1,72.2,70.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-18,5,5,139,63.8,950,2141,1991,2248,2300,-159,0.0,0,0.47,Agmarknet-DMI / IMD-Grid / Sentinel-2,76.8,62.7,70.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-19,6,5,140,1.2,950,2129,1980,2235,2300,-171,0.0,0,0.376,Agmarknet-DMI / IMD-Grid / Sentinel-2,63.8,1.2,70.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-20,0,5,141,92.9,950,2159,2008,2267,2300,-141,0.0,0,0.315,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,96.4,70.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-21,1,5,142,100.5,950,2208,2053,2318,2300,-92,0.0,0,0.301,Agmarknet-DMI / IMD-Grid / Sentinel-2,92.9,94.1,70.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-22,2,5,143,82.0,950,2138,1988,2245,2300,-162,0.0,0,0.315,Agmarknet-DMI / IMD-Grid / Sentinel-2,100.5,78.9,71.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-23,3,5,144,80.9,950,2202,2048,2312,2300,-98,0.0,0,0.453,Agmarknet-DMI / IMD-Grid / Sentinel-2,82.0,82.1,71.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-24,4,5,145,76.7,950,2227,2071,2338,2300,-73,0.0,0,0.392,Agmarknet-DMI / IMD-Grid / Sentinel-2,80.9,76.8,71.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-25,5,5,146,58.0,950,2121,1973,2227,2300,-179,0.0,0,0.367,Agmarknet-DMI / IMD-Grid / Sentinel-2,76.7,63.8,70.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2024-05-26,6,5,147,1.1,950,2201,2047,2311,2300,-99,0.0,0,0.332,Agmarknet-DMI / IMD-Grid / Sentinel-2,58.0,1.2,70.3
